"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","repayment_status_april","repayment_status_may","repayment_status_june","repayment_status_july","repayment_status_august","repayment_status_september","default_payment_next_month"
"489",220000,2,2,1,36,0,0,0,1,1,0,1
"490",260000,2,1,1,34,0,0,0,0,0,1,0
"491",90000,2,2,2,32,0,0,0,0,0,1,0
"492",30000,2,2,1,43,1,1,1,1,1,1,0
"493",260000,1,2,2,30,1,1,1,1,1,1,0
"494",170000,2,2,2,28,0,0,0,1,1,1,0
"495",80000,2,1,1,28,1,1,1,1,1,1,1
"496",50000,1,1,1,41,0,0,0,0,0,0,0
"497",2e+05,2,3,2,47,1,1,1,1,1,1,0
"498",20000,1,2,2,23,1,1,1,1,1,1,0
"499",250000,2,1,1,49,1,0,1,0,0,1,0
"500",20000,1,1,1,38,1,1,1,1,1,1,0
"501",30000,2,2,1,38,1,1,1,1,1,1,0
"502",90000,2,2,1,35,1,1,1,1,1,1,0
"503",230000,2,4,2,46,1,1,1,1,1,1,0
"504",130000,2,1,1,33,0,1,1,1,1,1,1
"505",30000,1,4,1,53,0,0,0,0,0,0,0
"506",160000,1,1,2,35,1,1,0,1,1,1,0
"507",5e+05,2,2,2,43,0,0,0,1,0,0,0
"508",180000,2,2,2,28,1,1,1,1,1,1,0
"509",80000,2,2,1,30,1,1,1,1,1,1,0
"510",120000,1,1,2,26,0,0,1,0,0,1,0
"511",130000,1,2,1,31,0,1,1,1,1,1,0
"512",120000,2,2,2,35,0,0,0,0,0,0,1
"513",360000,1,1,2,28,1,0,0,1,1,1,0
"514",50000,1,2,2,23,1,1,1,1,1,1,1
"515",20000,2,2,2,23,1,1,1,1,1,1,0
"516",1e+05,1,3,1,56,1,1,1,1,1,1,0
"517",70000,1,3,1,32,1,1,1,1,1,1,0
"518",50000,1,2,1,47,1,1,1,1,1,1,0
"519",10000,2,2,2,22,1,1,1,1,1,1,0
"520",290000,2,1,1,34,1,1,1,1,1,1,0
"521",30000,2,1,1,31,1,1,1,1,1,1,0
"522",410000,2,2,2,27,1,1,1,1,1,1,0
"523",360000,1,1,2,28,0,0,1,1,0,0,1
"524",140000,2,2,1,42,1,1,1,1,1,1,1
"525",210000,2,1,2,32,1,1,1,1,1,1,0
"526",220000,2,2,2,27,0,0,0,0,0,0,0
"527",20000,1,2,2,27,1,1,1,1,1,1,0
"528",620000,2,2,1,45,1,1,1,1,1,1,1
"529",360000,1,1,2,26,1,1,0,0,0,0,0
"530",20000,2,2,2,21,0,1,0,0,1,1,0
"531",50000,1,2,2,23,1,1,1,1,1,1,0
"532",50000,1,2,3,30,1,1,1,1,1,1,0
"533",10000,1,2,2,46,1,1,1,1,1,1,1
"534",1e+05,2,3,1,50,1,1,1,1,1,1,1
"535",50000,1,1,2,26,0,1,1,1,1,1,0
"536",60000,1,2,2,25,1,1,1,1,1,1,0
"537",440000,2,1,2,35,1,1,1,1,1,1,0
"538",120000,1,2,1,44,1,1,1,1,1,1,0
"539",50000,2,1,2,52,0,1,0,0,1,1,0
"540",110000,2,2,1,40,1,1,1,1,1,1,0
"541",2e+05,2,1,2,38,0,0,0,0,0,1,0
"542",150000,2,1,2,28,1,0,0,0,0,0,0
"543",30000,2,2,1,36,1,1,1,1,1,1,1
"544",1e+05,2,1,2,24,1,1,1,1,1,1,0
"545",360000,2,1,1,34,0,0,1,1,1,1,0
"546",390000,2,1,2,31,1,1,1,1,1,1,0
"547",220000,2,1,1,41,0,0,0,0,0,0,1
"548",160000,2,2,2,25,0,0,0,0,0,0,0
"549",230000,2,1,2,28,1,1,1,1,1,1,0
"550",120000,1,1,2,27,1,1,1,1,1,1,0
"551",1e+05,1,3,1,52,1,1,1,1,1,1,1
"552",190000,2,1,2,41,1,1,1,1,1,1,1
"553",50000,1,1,1,56,1,1,1,1,1,1,1
"554",240000,2,1,1,42,0,0,0,0,1,0,0
"555",40000,2,2,2,24,1,1,1,1,1,1,0
"556",630000,2,2,1,47,0,1,0,0,1,1,0
"557",160000,2,1,1,33,0,0,0,1,1,1,0
"558",110000,2,2,2,32,1,1,1,1,1,1,0
"559",20000,1,2,2,29,0,0,0,0,1,1,0
"560",210000,2,3,1,53,1,1,1,1,1,1,0
"561",270000,1,1,2,34,1,1,1,1,1,1,0
"562",360000,2,2,2,52,0,1,1,0,1,0,0
"563",60000,2,2,1,42,1,0,0,1,1,0,0
"564",360000,1,2,2,38,0,1,1,1,1,1,0
"565",390000,2,1,2,45,1,1,1,1,0,0,0
"566",250000,2,3,2,35,0,0,0,0,0,0,0
"567",90000,2,1,2,24,1,1,1,1,1,1,1
"568",360000,1,1,2,28,0,0,0,0,0,0,0
"569",50000,1,3,2,26,1,1,1,1,1,1,0
"570",270000,2,1,1,40,0,0,0,0,1,1,0
"571",2e+05,2,1,2,29,0,1,1,1,1,1,0
"572",50000,2,2,2,23,1,1,1,1,1,1,0
"573",350000,1,1,2,33,1,0,0,0,1,1,0
"574",160000,2,2,2,60,1,1,1,1,1,1,1
"575",80000,2,3,1,49,0,0,0,0,0,0,0
"576",290000,1,1,1,53,1,1,1,1,1,1,1
"577",270000,2,1,2,28,1,1,1,1,1,1,0
"578",80000,1,1,2,31,1,1,1,1,1,1,0
"579",50000,1,2,2,36,1,1,1,1,1,1,0
"580",30000,1,2,1,35,0,1,1,1,1,1,0
"581",30000,1,2,2,28,0,0,0,0,1,0,1
"582",90000,1,2,2,33,1,1,1,1,1,1,0
"583",160000,1,1,2,26,1,1,0,1,0,0,0
"584",80000,2,3,2,53,1,1,1,1,1,1,0
"585",50000,1,2,2,42,0,1,1,1,1,1,0
"586",20000,2,1,2,25,1,1,1,1,1,1,0
"587",220000,1,1,1,43,0,0,0,0,0,0,1
"588",210000,1,3,2,25,0,0,1,1,1,1,1
"589",130000,2,2,2,29,1,1,1,1,1,1,0
"590",260000,2,2,1,31,0,0,1,1,1,1,0
"591",230000,2,1,1,30,1,1,1,1,1,1,0
"592",160000,1,1,2,34,1,1,1,1,1,1,0
"593",50000,1,1,1,35,1,1,1,1,1,1,0
"594",80000,1,2,1,32,1,1,1,1,1,1,0
"595",110000,1,3,2,46,1,1,1,1,1,1,0
"596",2e+05,1,1,1,43,1,1,1,1,1,1,0
"597",360000,1,2,2,29,1,1,1,1,1,1,0
"598",210000,2,3,2,31,0,0,0,0,0,0,0
"599",80000,2,2,2,24,1,1,1,1,1,1,0
"600",3e+05,2,2,1,36,1,0,0,0,1,0,1
"601",310000,2,2,1,43,1,1,1,1,1,1,0
"602",30000,1,3,1,59,1,1,1,1,1,1,1
"603",170000,1,1,1,53,1,1,1,1,1,1,0
"604",140000,2,2,2,28,1,1,1,1,1,1,0
"605",180000,2,2,2,31,0,0,0,0,0,0,0
"606",50000,1,1,2,34,1,1,1,1,1,1,0
"607",50000,2,2,1,36,0,0,1,1,1,1,0
"608",110000,2,1,2,24,1,1,1,1,1,1,0
"609",450000,2,3,1,36,0,1,0,1,1,1,0
"610",2e+05,2,2,1,34,0,0,1,0,0,0,0
"611",220000,1,1,2,43,1,1,1,1,1,1,0
"612",360000,2,1,2,29,1,0,0,0,0,1,1
"613",50000,1,2,1,37,1,1,1,1,1,1,0
"614",40000,1,2,2,23,1,1,1,1,1,1,0
"615",190000,2,2,1,37,1,1,1,1,1,1,0
"616",150000,1,1,2,33,0,1,1,1,1,1,0
"617",2e+05,2,1,1,37,0,0,0,0,0,0,0
"618",270000,2,2,1,56,1,1,1,1,1,1,0
"619",60000,1,1,2,25,1,1,1,1,1,1,0
"620",2e+05,2,2,1,39,1,1,1,1,1,1,0
"621",150000,2,2,1,39,1,1,1,1,1,1,0
"622",180000,2,2,2,28,1,0,0,0,0,0,0
"623",90000,2,1,2,27,0,0,0,0,0,1,0
"624",360000,2,2,1,37,0,0,0,0,0,0,0
"625",90000,2,1,2,24,0,0,0,0,0,1,0
"626",20000,2,2,2,24,1,1,1,1,1,1,0
"627",70000,1,1,1,46,1,1,1,1,1,1,0
"628",230000,1,1,1,39,0,0,0,0,0,0,0
"629",30000,1,3,1,48,1,1,1,1,1,1,0
"630",2e+05,2,3,3,45,1,1,0,0,1,0,0
"631",1e+05,1,3,2,49,0,0,0,0,0,1,0
"632",50000,2,2,2,23,1,1,1,1,1,1,0
"633",20000,2,3,1,25,0,1,1,1,1,1,0
"634",210000,2,2,1,47,0,0,0,0,0,0,0
"635",110000,1,3,1,56,1,1,1,1,1,1,0
"636",20000,2,3,1,44,0,0,1,0,1,1,0
"637",50000,2,3,1,49,1,1,1,1,1,1,0
"638",50000,1,2,1,41,1,1,1,1,1,1,0
"639",4e+05,2,1,2,40,1,1,1,1,1,1,0
"640",170000,1,2,2,31,1,1,1,1,1,1,0
"641",280000,1,2,1,42,1,1,1,1,1,1,0
"642",130000,2,3,1,28,0,0,0,1,1,1,0
"643",210000,2,2,2,32,1,1,1,1,1,1,0
"644",370000,1,2,2,28,1,1,1,1,1,1,0
"645",30000,2,2,1,31,1,1,1,1,1,1,0
"646",150000,1,3,2,39,0,0,0,1,1,1,0
"647",60000,1,3,1,31,0,0,0,0,1,1,1
"648",80000,2,2,2,24,1,1,1,1,1,1,0
"649",280000,2,2,1,44,1,1,1,1,1,1,1
"650",20000,2,2,2,46,1,1,1,1,1,1,0
"651",270000,1,1,2,32,0,0,0,1,0,0,0
"652",240000,2,2,2,26,1,1,1,1,1,1,0
"653",20000,2,1,2,22,1,1,1,1,1,1,0
"654",450000,2,1,1,42,0,0,1,0,0,0,1
"655",10000,1,2,2,33,1,1,1,1,1,1,0
"656",280000,1,2,1,39,1,1,1,1,0,0,1
"657",290000,2,3,2,27,0,1,1,1,1,1,0
"658",190000,2,1,2,28,1,1,1,1,1,1,1
"659",80000,2,1,2,23,1,0,1,1,1,1,0
"660",280000,2,2,2,28,1,1,1,1,1,1,0
"661",160000,2,1,1,33,1,1,1,1,1,1,0
"662",90000,1,2,1,40,0,1,1,0,1,1,1
"663",140000,2,1,2,37,1,0,0,0,1,1,0
"664",50000,1,1,2,22,0,1,1,1,1,1,0
"665",40000,2,2,1,32,1,1,1,1,1,1,0
"666",130000,2,3,1,43,1,1,1,1,1,1,0
"667",70000,2,3,1,27,1,1,1,1,1,1,0
"668",30000,2,2,1,35,1,1,1,1,1,1,0
"669",1e+05,2,3,1,35,1,1,1,1,1,1,0
"670",20000,2,1,1,30,1,1,1,1,1,1,1
"671",30000,2,2,2,34,1,1,1,1,1,1,0
"672",20000,1,2,1,34,1,1,1,1,1,1,1
"673",1e+05,2,1,2,28,1,1,1,1,1,1,1
"674",30000,1,2,2,25,1,1,1,1,1,1,1
"675",320000,2,1,1,41,1,1,1,1,1,1,0
"676",90000,1,3,2,42,1,1,1,1,1,1,1
"677",190000,1,2,2,40,1,1,1,1,1,1,1
"678",2e+05,1,1,2,28,1,1,1,1,1,1,0
"679",3e+05,2,2,2,31,0,0,1,1,1,1,0
"680",30000,2,1,2,56,0,0,0,0,1,1,0
"681",110000,2,2,3,45,1,1,1,1,1,1,0
"682",230000,2,1,2,29,0,0,0,1,0,0,0
"683",230000,2,1,1,35,0,0,0,1,1,1,0
"684",310000,2,2,2,28,1,1,1,1,1,1,0
"685",320000,1,1,1,40,1,1,1,1,1,1,0
"686",360000,1,1,1,47,0,0,1,1,1,1,0
"687",20000,2,3,1,41,0,1,1,1,0,1,1
"688",170000,2,2,2,27,1,1,1,1,1,1,0
"689",140000,1,1,1,40,1,1,1,1,1,1,0
"690",80000,1,2,2,32,1,1,1,1,1,1,0
"691",150000,1,2,2,35,1,0,1,1,1,1,0
"692",170000,1,2,2,27,0,0,0,0,1,1,0
"693",2e+05,2,2,1,29,1,1,1,1,1,1,1
"694",70000,1,1,2,30,1,1,1,1,1,1,0
"695",320000,1,2,1,37,0,1,1,0,0,1,0
"696",150000,2,1,2,29,0,0,0,0,0,0,0
"697",50000,2,1,1,34,1,1,1,1,1,1,0
"698",90000,2,2,2,34,0,0,0,0,1,1,0
"699",280000,1,1,1,41,1,0,1,1,1,1,0
"700",3e+05,2,1,2,31,1,1,1,1,1,1,0
"701",4e+05,2,2,2,40,0,1,0,0,1,0,0
"702",2e+05,2,1,1,27,1,1,0,0,0,1,0
"703",10000,2,3,2,22,0,0,0,1,1,1,1
"704",50000,2,2,3,30,1,1,1,1,1,1,1
"705",30000,2,2,3,22,1,1,1,1,1,1,0
"706",50000,1,1,2,26,1,1,1,1,1,1,1
"707",50000,1,2,1,38,1,1,1,1,1,1,0
"708",30000,2,3,1,46,1,1,1,1,1,1,0
"709",20000,1,2,2,24,1,1,1,1,1,1,0
"710",20000,1,2,2,49,1,1,1,1,1,1,0
"711",50000,1,1,3,49,1,1,1,1,1,1,0
"712",30000,2,2,1,42,1,1,1,1,1,1,0
"713",360000,2,1,1,30,0,1,1,1,1,1,0
"714",170000,1,2,1,42,1,0,0,0,1,0,0
"715",4e+05,2,1,2,31,1,0,1,1,1,1,0
"716",50000,2,2,1,49,1,1,1,1,1,1,0
"717",160000,2,2,2,27,1,1,1,1,1,1,0
"718",70000,2,2,1,33,0,0,1,1,1,1,1
"719",150000,2,1,1,35,0,0,0,0,0,0,0
"720",80000,2,2,2,48,1,1,1,1,1,1,0
"721",30000,2,2,2,22,1,1,1,1,1,1,0
"722",10000,1,2,2,22,1,1,1,1,1,1,1
"723",180000,2,1,2,27,0,0,0,0,1,0,0
"724",320000,1,1,1,47,0,1,0,1,1,1,0
"725",80000,2,2,2,34,1,1,1,1,1,1,0
"726",10000,1,2,1,45,1,1,1,1,1,1,1
"727",360000,2,2,2,39,0,0,0,1,1,1,0
"728",450000,1,2,2,33,0,0,0,0,0,0,0
"729",330000,2,2,2,29,1,1,1,1,1,1,0
"730",60000,1,1,2,29,1,1,1,1,1,1,1
"731",50000,2,3,2,26,1,1,1,1,1,1,0
"732",2e+05,1,2,1,38,1,1,1,1,1,1,0
"733",120000,1,1,2,34,0,0,0,1,1,1,0
"734",160000,2,1,1,37,0,1,0,0,0,0,0
"735",110000,1,2,1,57,1,1,1,1,1,1,0
"736",70000,2,3,1,50,1,1,1,1,1,1,0
"737",150000,2,3,2,28,1,1,1,1,1,1,0
"738",610000,2,1,2,31,1,1,1,1,1,1,0
"739",110000,2,1,2,25,1,1,1,1,1,1,0
"740",80000,2,2,2,25,1,1,1,1,1,1,1
"741",170000,2,2,1,33,1,1,1,1,1,1,0
"742",110000,2,1,2,30,0,0,0,1,1,1,0
"743",140000,2,1,1,51,1,1,1,1,1,1,0
"744",70000,1,1,2,51,1,1,1,1,1,1,0
"745",260000,2,2,1,46,1,0,1,1,1,1,0
"746",170000,1,3,2,38,1,1,1,1,1,1,0
"747",50000,2,2,1,34,1,1,1,1,1,1,0
"748",3e+05,2,3,1,34,1,1,1,1,1,1,1
"749",150000,2,1,2,31,1,1,1,1,1,1,1
"750",50000,2,2,2,25,1,1,1,1,1,1,1
"751",50000,2,2,1,26,1,1,1,1,1,1,0
"752",90000,2,1,2,25,1,0,1,1,1,1,0
"753",50000,1,2,2,26,1,1,1,1,1,1,1
"754",5e+05,2,2,2,43,1,1,1,1,1,1,0
"755",470000,2,2,1,36,1,0,0,1,1,1,0
"756",230000,1,2,2,58,1,1,1,1,1,1,0
"757",140000,2,2,2,26,1,1,1,1,1,1,0
"758",230000,2,2,1,30,1,1,0,0,1,1,1
"759",420000,2,2,2,31,1,0,1,1,1,1,0
"760",30000,2,2,2,24,1,1,1,1,1,1,0
"761",50000,2,2,2,52,1,1,1,1,1,1,1
"762",140000,2,2,2,24,0,0,1,0,0,1,0
"763",260000,2,2,1,35,1,1,1,1,1,1,0
"764",90000,2,3,2,29,0,0,1,1,1,1,0
"765",240000,2,2,1,33,1,1,1,1,1,1,0
"766",510000,2,1,2,35,0,1,1,1,1,1,0
"767",110000,2,2,1,35,1,1,1,1,1,1,0
"768",210000,2,1,2,28,0,0,0,0,0,1,0
"769",220000,1,2,1,40,0,0,0,0,0,0,0
"770",2e+05,2,1,1,35,0,0,1,1,1,1,0
"771",360000,2,2,2,53,0,1,1,1,1,1,0
"772",260000,1,1,2,44,1,0,0,0,0,0,0
"773",20000,1,2,1,33,1,1,1,1,1,1,0
"774",120000,2,2,1,32,1,1,1,1,1,1,0
"775",50000,2,1,2,33,0,0,1,1,1,1,0
"776",60000,2,1,2,26,1,1,1,1,1,1,0
"777",2e+05,1,1,2,26,1,0,0,0,1,1,0
"778",20000,1,2,2,26,1,0,0,0,0,0,0
"779",50000,2,1,1,32,1,1,0,1,1,1,1
"780",50000,2,2,2,31,1,1,1,1,1,1,0
"781",230000,1,1,2,29,1,1,1,1,1,1,0
"782",50000,1,2,1,27,1,1,1,1,1,1,0
"783",1e+05,2,1,2,28,1,1,1,1,1,1,1
"784",210000,2,1,1,42,0,0,0,1,0,0,1
"785",230000,2,2,1,32,1,1,1,1,1,1,1
"786",5e+05,2,1,2,26,0,0,0,0,1,1,0
"787",370000,2,1,2,38,0,1,1,0,1,1,0
"788",230000,2,1,1,35,1,1,1,1,1,1,0
"789",80000,1,2,2,29,1,1,1,1,1,1,0
"790",60000,2,2,2,29,0,0,0,1,1,1,0
"791",30000,2,2,2,51,1,1,1,1,1,1,0
"792",70000,1,1,2,27,1,0,0,0,0,0,0
"793",410000,1,1,2,32,0,0,0,0,1,1,0
"794",280000,2,3,1,40,1,0,0,0,0,0,0
"795",50000,2,1,1,34,1,1,1,1,1,1,0
"796",1e+05,2,2,1,30,1,1,1,1,1,1,0
"797",230000,2,1,2,29,0,0,0,0,0,0,0
"798",50000,2,1,2,22,0,0,1,1,1,1,0
"799",1e+05,2,1,2,48,1,1,1,1,1,1,0
"800",210000,2,2,1,35,1,1,1,1,1,1,0
"801",4e+05,1,1,2,37,0,0,0,0,1,0,0
"802",20000,1,2,2,25,1,1,1,1,1,1,1
"803",50000,2,3,1,44,1,1,1,1,1,1,0
"804",230000,2,1,2,28,0,0,0,0,1,1,0
"805",220000,1,2,2,29,0,0,0,0,1,1,0
"806",3e+05,2,1,1,36,1,0,0,1,1,1,0
"807",80000,2,2,2,23,1,1,1,1,1,1,0
"808",20000,2,3,2,36,1,1,1,1,1,1,1
"809",190000,2,1,2,26,1,1,1,1,1,1,0
"810",160000,2,2,3,37,1,1,1,1,1,1,0
"811",120000,2,1,3,44,0,1,1,1,1,1,0
"812",7e+05,2,1,1,39,1,0,0,1,1,1,0
"813",140000,2,1,2,24,0,1,0,0,0,0,0
"814",3e+05,2,3,1,29,1,1,1,1,1,1,0
"815",120000,1,3,1,33,1,1,1,1,1,1,1
"816",280000,2,2,1,39,1,1,1,1,1,1,0
"817",70000,1,3,1,51,1,1,1,1,1,1,1
"818",20000,2,3,2,24,1,1,1,1,1,1,0
"819",150000,2,2,1,45,0,0,0,0,0,0,0
"820",60000,1,1,2,30,1,1,1,1,1,1,0
"821",2e+05,2,3,3,51,0,0,1,1,0,1,0
"822",50000,2,2,2,24,1,1,1,1,1,1,1
"823",150000,1,2,1,50,1,1,1,1,1,1,0
"824",20000,2,1,2,22,1,1,1,1,1,1,0
"825",40000,1,1,2,27,1,1,1,1,1,1,1
"826",170000,2,2,2,33,0,0,0,1,1,0,0
"827",50000,2,2,1,24,1,1,1,1,1,1,0
"828",10000,1,2,2,37,1,1,1,1,1,1,0
"829",2e+05,2,2,1,58,0,0,0,0,1,0,0
"830",50000,2,2,1,48,1,1,1,1,1,1,0
"831",320000,1,1,2,28,0,1,1,1,1,1,0
"832",20000,2,3,1,24,1,1,1,1,1,1,0
"833",470000,2,2,1,27,1,1,1,1,1,1,1
"834",230000,2,3,2,30,0,1,1,1,1,1,0
"835",20000,2,1,2,23,0,0,1,1,1,1,0
"836",30000,2,3,2,53,0,0,0,0,0,0,1
"837",80000,2,2,2,23,1,1,1,1,1,1,0
"838",110000,2,2,1,55,1,1,1,1,1,1,0
"839",420000,1,2,1,34,1,1,1,1,1,1,0
"840",5e+05,1,1,1,43,0,0,0,0,0,0,1
"841",80000,2,2,2,22,1,1,1,1,1,1,0
"842",350000,2,2,1,31,1,1,1,1,1,1,0
"843",30000,2,2,1,32,1,1,0,0,0,0,0
"844",110000,2,2,2,33,1,0,0,0,0,0,1
"845",5e+05,1,3,1,39,1,1,1,1,1,1,0
"846",490000,2,1,1,38,1,1,1,1,1,1,0
"847",3e+05,2,2,1,34,0,0,0,0,0,1,0
"848",50000,1,2,3,42,1,1,1,1,1,1,1
"849",150000,1,3,1,37,1,1,1,1,1,1,1
"850",80000,2,3,1,57,1,1,1,1,1,1,0
"851",40000,2,2,2,23,1,1,1,1,1,1,0
"852",30000,1,2,2,32,1,1,1,1,1,1,0
"853",50000,1,1,1,37,0,0,0,0,0,1,0
"854",140000,2,2,2,23,1,1,1,1,1,1,0
"855",50000,2,3,2,49,0,1,1,1,1,1,0
"856",30000,2,2,2,25,1,1,1,1,1,1,0
"857",40000,2,1,2,29,1,1,1,1,1,1,1
"858",1e+05,2,3,1,43,1,1,1,1,1,1,1
"859",130000,1,2,2,29,1,1,1,1,1,1,0
"860",20000,2,2,2,27,1,1,1,1,1,1,0
"861",50000,1,1,2,26,0,0,0,0,0,0,0
"862",260000,1,1,1,41,1,1,1,1,1,1,0
"863",30000,2,3,2,52,1,1,1,1,1,1,1
"864",10000,2,2,1,31,1,1,1,1,1,1,0
"865",2e+05,1,1,2,32,1,1,1,1,1,1,0
"866",30000,2,2,1,46,1,1,1,1,1,1,0
"867",180000,2,2,2,35,0,0,0,0,1,1,0
"868",1e+05,1,1,2,35,0,0,0,0,0,0,0
"869",140000,2,2,1,39,1,1,1,1,1,1,0
"870",290000,2,2,2,34,1,1,1,1,1,1,0
"871",20000,2,2,3,52,1,1,1,1,1,1,0
"872",80000,2,3,1,40,1,1,1,1,1,1,0
"873",5e+05,2,3,1,38,0,1,0,0,1,1,0
"874",180000,1,1,1,45,0,1,1,1,1,1,0
"875",20000,2,3,1,40,0,0,0,0,0,1,0
"876",30000,2,2,1,25,1,1,1,1,1,1,0
"877",150000,1,1,2,33,1,1,1,1,1,1,0
"878",280000,2,2,2,27,1,1,1,1,1,1,0
"879",50000,2,2,1,43,1,1,1,1,1,1,0
"880",20000,2,2,1,43,1,1,1,1,1,1,0
"881",2e+05,1,1,2,30,1,1,1,1,1,1,0
"882",210000,2,2,1,49,0,0,0,0,0,0,1
"883",230000,2,1,2,38,1,1,1,1,1,1,0
"884",50000,1,3,2,57,1,1,1,1,1,1,0
"885",50000,1,3,2,55,1,1,1,1,1,1,1
"886",70000,2,2,2,23,1,1,1,1,1,1,0
"887",310000,1,1,2,30,0,0,0,0,0,0,0
"888",180000,2,2,1,30,1,1,1,1,1,1,0
"889",90000,2,2,2,24,1,1,1,1,1,1,0
"890",390000,1,2,2,28,1,1,1,1,1,1,0
"891",150000,2,3,1,34,1,1,1,1,1,1,0
"892",4e+05,1,2,2,37,1,1,1,1,1,1,0
"893",80000,2,2,1,32,0,0,1,1,1,1,0
"894",320000,1,1,2,27,1,1,1,1,1,1,0
"895",240000,2,2,1,37,0,0,0,0,0,1,1
"896",2e+05,1,1,2,31,0,0,0,0,0,0,0
"897",110000,1,1,3,55,1,1,1,1,1,1,1
"898",170000,2,1,2,28,1,1,1,1,1,1,1
"899",90000,2,3,3,51,1,1,1,1,1,1,1
"900",2e+05,1,1,1,36,0,1,0,1,1,1,0
"901",360000,1,1,2,30,0,0,0,0,1,0,0
"902",140000,2,1,1,36,0,1,1,1,1,1,0
"903",220000,1,2,2,25,1,1,1,1,1,1,0
"904",1e+05,1,3,1,50,0,0,0,0,0,1,0
"905",80000,2,2,2,40,1,1,1,1,1,1,0
"906",30000,2,2,2,27,1,1,1,1,1,1,0
"907",50000,1,1,2,30,1,1,1,1,1,1,1
"908",120000,2,2,2,26,0,0,1,1,1,1,0
"909",50000,1,1,2,27,0,1,1,1,1,1,0
"910",360000,2,1,2,27,1,1,0,1,1,1,0
"911",90000,2,1,2,25,1,1,1,1,1,1,0
"912",5e+05,1,1,2,32,1,1,1,1,1,1,0
"913",140000,2,3,1,46,1,1,1,1,1,1,0
"914",30000,1,3,1,45,0,1,1,1,1,1,0
"915",70000,1,3,1,30,1,1,1,1,1,1,0
"916",2e+05,1,1,1,39,1,0,0,0,0,0,0
"917",350000,1,1,1,48,1,1,1,1,1,1,0
"918",120000,1,1,2,32,0,0,0,0,0,0,1
"919",240000,1,1,2,46,1,1,1,1,1,1,0
"920",90000,2,1,2,23,1,1,1,1,1,1,0
"921",260000,2,1,2,33,1,1,0,0,0,0,0
"922",50000,2,1,2,24,1,1,1,1,1,1,0
"923",110000,1,1,1,40,1,1,1,1,1,1,0
"924",20000,2,1,2,24,0,0,0,0,0,0,0
"925",30000,2,2,2,24,0,1,1,1,1,1,0
"926",180000,1,1,2,27,1,1,1,1,1,1,1
"927",20000,1,2,1,46,1,1,1,1,1,1,0
"928",50000,2,2,2,22,1,1,1,1,1,1,0
"929",180000,2,1,2,36,1,1,1,1,1,1,0
"930",2e+05,1,1,1,34,1,1,1,1,1,1,0
"931",260000,2,2,2,24,1,1,1,1,1,1,0
"932",320000,1,1,1,60,0,0,0,1,0,0,1
"933",160000,2,2,2,29,0,1,0,1,0,1,1
"934",30000,1,2,2,32,1,1,1,1,1,1,1
"935",50000,2,2,1,36,1,1,1,1,1,1,0
"936",50000,1,2,2,30,0,0,0,1,1,1,0
"937",90000,2,2,2,29,1,1,1,1,1,1,0
"938",240000,1,1,2,34,0,0,1,0,0,1,0
"939",180000,2,2,1,32,1,1,1,1,1,1,1
"940",2e+05,2,2,1,32,1,1,0,0,0,0,0
"941",50000,2,1,2,25,1,1,1,1,1,1,0
"942",50000,1,2,1,44,0,0,0,0,0,0,0
"943",330000,2,1,1,37,1,1,1,1,1,1,0
"944",80000,2,2,2,24,1,1,1,1,1,1,1
"945",50000,2,2,2,23,1,1,1,1,1,1,0
"946",360000,2,1,2,29,1,1,1,1,1,1,0
"947",240000,2,2,1,37,1,1,1,1,1,1,0
"948",50000,1,2,1,59,1,1,1,1,1,1,0
"949",470000,1,2,2,33,1,1,1,1,1,1,0
"950",160000,2,3,1,51,0,0,0,0,0,0,0
"951",30000,1,1,1,27,0,0,1,1,1,1,1
"952",80000,2,2,1,32,1,1,1,1,1,1,0
"953",5e+05,2,3,2,42,1,1,1,1,1,1,0
"954",180000,1,2,2,39,1,1,1,1,1,1,0
"955",110000,2,2,1,46,1,1,1,1,1,1,0
"956",160000,1,1,1,41,1,1,1,1,1,1,0
"957",210000,2,2,2,30,1,1,1,1,1,1,0
"958",2e+05,2,1,1,34,1,0,1,1,1,1,1
"959",350000,1,1,2,35,0,0,1,1,1,0,0
"960",250000,1,1,2,41,0,1,1,1,1,1,1
"961",380000,1,1,2,43,0,0,0,0,1,1,1
"962",30000,1,2,2,47,1,1,1,1,1,1,0
"963",2e+05,1,2,2,31,1,1,1,1,1,1,0
"964",30000,1,2,2,30,1,1,1,1,1,1,0
"965",50000,1,2,2,24,1,1,1,1,1,1,0
"966",5e+05,1,1,1,36,1,1,1,1,1,1,0
"967",30000,1,1,2,28,0,0,1,1,0,0,0
"968",220000,2,1,1,36,1,0,1,1,1,1,0
"969",20000,2,2,1,27,1,1,1,1,1,1,0
"970",180000,2,2,1,32,1,1,1,1,1,1,0
"971",3e+05,1,1,1,42,1,1,1,1,1,1,1
"972",130000,2,2,1,33,1,1,1,1,1,1,0
"973",180000,2,3,1,39,1,1,1,1,1,1,1
"974",150000,2,1,3,30,0,0,0,1,1,0,0
"975",140000,1,2,1,30,1,1,1,1,1,1,1
"976",50000,2,2,2,22,1,1,1,1,1,1,0
"977",20000,1,2,2,25,0,1,1,1,1,1,1
"978",180000,1,1,2,28,0,0,1,0,0,0,0
"979",180000,1,2,2,26,1,1,1,1,1,1,1
"980",150000,2,3,1,54,1,1,1,1,1,1,0
